127.0.0.1 - - [22/Oct/2017:18:50:29 -0200] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:56:53 -0200] "POST /ProjectLab/index.xhtml HTTP/1.1" 200 89204
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:56:53 -0200] "GET /ProjectLab/javax.faces.resource/scrollpanel/scrollpanel.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 1140
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:56:53 -0200] "GET /ProjectLab/javax.faces.resource/scrollpanel/scrollpanel.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 16044
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:56:53 -0200] "GET /ProjectLab/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&_=1508705813148 HTTP/1.1" 200 42070
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:11 -0200] "GET /ProjectLab/auditoria.xhtml HTTP/1.1" 500 88423
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:11 -0200] "GET /ProjectLab/javax.faces.resource/jsf.js.xhtml?ln=javax.faces HTTP/1.1" 200 42070
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/auditoria.xhtml HTTP/1.1" 500 88423
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 30554
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 200 24424
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/scrollpanel/scrollpanel.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 1140
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/design/layout.css HTTP/1.1" 200 2847
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 107785
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/scrollpanel/scrollpanel.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 16044
