127.0.0.1 - - [11/Oct/2017:23:42:12 -0300] "GET / HTTP/1.1" 404 994
127.0.0.1 - - [11/Oct/2017:23:42:35 -0300] "GET /ProjectLab/javax.faces.resource/images/ui-icons_616161_256x240.png.xhtml?ln=primefaces-aristo HTTP/1.1" 200 4369
127.0.0.1 - - [11/Oct/2017:23:42:35 -0300] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:42:45 -0300] "GET /ProjectLab/index.xhtml HTTP/1.1" 200 8073
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:42:45 -0300] "GET /ProjectLab/design/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:42:45 -0300] "GET /ProjectLab/javax.faces.resource/components.css.xhtml;jsessionid=75F344069E2F161D51F28D5794EEAD1D?ln=primefaces&v=6.0 HTTP/1.1" 200 75447
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:42:46 -0300] "GET /ProjectLab/javax.faces.resource/core.js.xhtml;jsessionid=75F344069E2F161D51F28D5794EEAD1D?ln=primefaces&v=6.0 HTTP/1.1" 200 30554
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:42:46 -0300] "GET /ProjectLab/javax.faces.resource/jquery/jquery.js.xhtml;jsessionid=75F344069E2F161D51F28D5794EEAD1D?ln=primefaces&v=6.0 HTTP/1.1" 200 107785
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:42:46 -0300] "GET /ProjectLab/javax.faces.resource/jquery/jquery-plugins.js.xhtml;jsessionid=75F344069E2F161D51F28D5794EEAD1D?ln=primefaces&v=6.0 HTTP/1.1" 200 245797
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:42:46 -0300] "GET /ProjectLab/javax.faces.resource/components.js.xhtml;jsessionid=75F344069E2F161D51F28D5794EEAD1D?ln=primefaces&v=6.0 HTTP/1.1" 200 357791
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:42:46 -0300] "GET /ProjectLab/imagens/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:42:46 -0300] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:10 -0300] "GET /ProjectLab/index.xhtml HTTP/1.1" 200 7237
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /ProjectLab/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 200 24424
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /ProjectLab/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 30554
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /ProjectLab/design/layout.css HTTP/1.1" 200 2486
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /ProjectLab/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 107785
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /ProjectLab/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 75447
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /ProjectLab/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 245797
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /ProjectLab/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 357791
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /ProjectLab/imagens/logo.png HTTP/1.1" 200 61229
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /ProjectLab/javax.faces.resource/images/ui-icons_616161_256x240.png.xhtml?ln=primefaces-aristo HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:43:11 -0300] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/index.xhtml HTTP/1.1" 200 6077
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 200 24424
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/design/layout.css HTTP/1.1" 200 2486
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 30554
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 107785
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 75447
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 357791
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 245797
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/imagens/logo.png HTTP/1.1" 200 61229
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /ProjectLab/javax.faces.resource/images/ui-icons_616161_256x240.png.xhtml?ln=primefaces-aristo HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:45:56 -0300] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:07 -0300] "GET /ProjectLab/index.xhtml HTTP/1.1" 200 6076
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /ProjectLab/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 200 24424
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /ProjectLab/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 107785
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /ProjectLab/design/layout.css HTTP/1.1" 200 2486
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /ProjectLab/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 30554
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /ProjectLab/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 75447
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /ProjectLab/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 245797
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /ProjectLab/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 357791
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /ProjectLab/imagens/logo.png HTTP/1.1" 200 61229
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /ProjectLab/javax.faces.resource/images/ui-icons_616161_256x240.png.xhtml?ln=primefaces-aristo HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [11/Oct/2017:23:46:08 -0300] "GET /favicon.ico HTTP/1.1" 404 1016
127.0.0.1 - - [11/Oct/2017:23:57:27 -0300] "GET /ProjectLab/javax.faces.resource/images/ui-icons_38667f_256x240.png.xhtml?ln=primefaces-aristo HTTP/1.1" 200 4369
